466	1.000
467	1.000
468	1.000
469	1.000
470	1.000
471	1.000
472	1.000
473	2.000
474	2.000
475	2.000
476	2.000
477	2.000
478	2.000
479	2.000
480	2.000
481	2.000
482	2.000
483	2.000
484	2.000
485	3.000
486	3.000
487	3.000
488	3.000
489	3.000
490	3.000
491	3.000
492	3.000
493	3.000
494	3.000
495	3.000
496	4.000
497	4.000
498	4.000
499	4.000
500	4.000
501	4.000
502	4.000
503	4.000
504	4.000
505	4.866
506	5.000
507	5.000
508	5.000
509	5.000
510	5.000
511	5.000
512	6.000
513	6.000
514	6.000
515	6.000
516	6.000
517	6.000
518	7.000
519	7.000
520	7.000
521	8.000
522	8.000
523	8.000
524	8.000
525	8.000
526	8.000
527	9.000
528	9.000
529	9.000
530	10.000
531	11.000
532	11.000
533	12.000
534	13.429
535	14.000
536	14.000
537	15.000
538	15.000
539	16.000
540	16.000
541	17.000
542	17.000
543	17.000
544	17.000
545	17.000
546	17.000
547	17.000
548	18.000
549	18.000
550	18.000
551	18.000
552	18.000
553	19.000
554	19.000
555	19.000
556	20.000
557	20.000
558	21.000
559	21.000
560	21.000
561	21.000
562	21.287
563	22.000
564	23.000
565	23.000
566	23.000
567	23.000
568	24.000
569	25.000
570	25.000
571	25.000
572	25.000
573	26.000
574	27.000
575	27.000
576	28.000
577	28.000
578	28.000
579	29.000
580	29.000
581	30.000
582	30.000
583	30.000
584	30.000
585	30.000
586	30.000
587	32.000
588	32.000
589	32.000
590	32.000
591	33.000
592	33.000
593	33.000
594	33.000
595	33.000
596	35.000
597	35.000
598	35.000
599	36.000
600	36.000
601	36.000
602	37.000
603	37.000
604	38.000
605	38.000
606	38.000
607	38.000
608	38.000
609	38.000
610	39.000
611	39.000
612	39.000
613	39.000
614	40.000
615	40.000
616	40.000
617	40.000
618	40.000
619	40.707
620	42.000
621	42.000
622	43.353
623	44.000
624	44.000
625	44.646
626	45.000
627	46.000
628	46.000
629	46.000
630	46.000
631	47.000
632	47.000
633	48.000
634	48.000
635	48.000
636	48.000
637	48.000
638	48.000
639	48.000
640	49.000
641	49.000
642	50.000
643	50.000
644	50.000
645	50.000
646	51.000
647	51.000
648	52.000
649	52.000
650	52.000
651	52.000
652	53.000
653	53.000
654	54.000
655	54.000
656	55.000
657	55.000
658	56.000
659	56.000
660	56.290
661	57.000
662	57.270
663	58.000
664	58.000
665	58.000
666	58.000
667	59.219
668	60.000
669	60.000
670	60.000
671	60.000
672	61.000
673	61.000
674	62.000
675	62.000
676	62.000
677	62.000
678	64.000
679	64.000
680	64.000
681	64.000
682	64.000
683	65.000
684	65.000
685	65.000
686	66.000
687	67.000
688	67.000
689	67.000
690	67.000
691	67.000
692	68.000
693	69.000
694	69.000
695	70.000
696	70.000
697	70.000
698	70.000
699	71.000
700	71.000
701	71.000
702	71.000
703	72.000
704	72.000
705	73.000
706	73.000
707	73.000
708	73.000
709	73.000
710	74.000
711	74.000
712	74.000
713	75.000
714	75.000
715	75.000
716	75.721
717	76.000
718	77.000
719	77.000
720	77.000
721	77.670
722	79.000
723	79.000
724	80.000
725	80.000
726	80.000
727	80.000
728	80.000
729	81.000
730	81.000
731	81.000
732	81.000
733	82.000
734	82.000
735	83.000
736	84.000
737	84.000
738	84.000
739	84.000
740	84.000
741	85.000
742	85.000
743	86.000
744	86.000
745	86.000
746	86.000
747	87.000
748	87.000
749	87.000
750	88.000
751	88.000
752	88.000
753	88.000
754	89.000
755	89.000
756	89.000
757	90.000
758	90.000
759	91.000
760	91.000
761	91.000
762	92.000
763	92.000
764	93.000
765	93.000
766	93.000
767	94.000
768	94.000
769	94.000
770	94.000
771	96.000
772	96.000
773	96.000
774	96.000
775	96.000
776	96.111
777	97.000
778	98.000
779	98.000
780	98.000
781	98.000
782	98.000
783	99.000
784	99.000
785	100.000
786	100.000
787	100.000
788	101.000
789	102.000
790	102.000
791	102.000
792	102.000
793	103.000
794	104.000
795	104.000
796	104.000
797	105.000
798	106.000
799	106.000
800	107.000
801	108.000
802	108.000
803	108.000
804	108.000
805	109.000
806	109.000
807	110.000
808	110.000
809	110.000
810	110.000
811	110.000
812	111.000
813	111.000
814	112.000
815	112.000
816	112.000
817	112.000
818	112.000
819	113.000
820	113.000
821	113.000
822	113.643
823	114.000
824	114.000
825	115.000
826	115.000
827	115.000
828	115.000
829	116.000
830	116.000
831	116.000
832	117.000
833	117.000
834	118.000
835	118.000
836	118.000
837	119.000
838	119.000
839	119.000
840	119.000
841	120.000
842	121.000
843	121.000
844	121.000
845	121.000
846	121.000
847	122.000
848	122.000
849	122.000
850	123.000
851	123.000
852	123.000
853	123.000
854	123.000
855	123.000
856	123.298
857	124.000
858	124.000
859	125.000
860	125.257
861	126.000
862	126.000
863	126.000
864	128.216
865	129.000
866	129.000
867	129.186
868	130.000
869	130.000
870	130.000
871	130.000
872	131.000
873	131.000
874	132.000
875	132.000
876	132.000
877	133.000
878	134.000
879	134.000
880	135.000
881	135.000
882	135.000
883	136.000
884	136.000
885	137.000
886	137.000
887	137.000
888	138.000
889	138.000
890	138.000
891	138.000
892	139.000
893	139.000
894	139.000
895	139.000
896	139.000
897	139.000
898	139.000
899	140.000
900	140.000
901	140.000
902	141.000
903	141.000
904	142.000
905	142.000
906	142.000
907	142.000
908	142.000
909	144.000
910	144.000
911	144.000
912	145.000
913	145.000
914	146.000
915	146.000
916	146.000
917	146.000
918	147.000
919	147.000
920	148.000
921	148.000
922	148.000
923	148.000
924	150.000
925	150.000
926	150.000
927	150.000
928	150.000
929	150.000
930	151.545
931	152.000
932	152.000
933	152.000
934	153.000
935	153.494
936	154.000
937	154.000
938	154.000
939	155.000
940	155.000
941	155.000
942	156.000
943	156.000
944	157.000
945	157.000
946	157.000
947	157.000
948	158.000
949	158.000
950	158.000
951	158.000
952	158.000
953	158.000
954	160.000
955	160.000
956	160.000
957	161.000
958	161.000
959	161.000
960	162.000
961	162.000
962	163.000
963	163.000
964	163.000
965	163.000
966	164.000
967	164.169
968	165.000
969	165.000
970	166.000
971	166.000
972	166.000
973	166.000
974	167.000
975	167.000
976	167.000
977	167.000
978	167.000
979	168.000
980	168.000
981	169.000
982	169.000
983	170.000
984	171.000
985	171.000
986	172.000
987	172.000
988	172.000
989	172.000
990	172.000
991	173.000
992	173.000
993	173.000
994	173.000
995	174.000
996	174.000
997	174.000
998	175.000
999	175.000
1000	176.000
1001	176.000
1002	176.000
1003	176.000
1004	176.000
1005	177.000
1006	178.000
1007	179.000
1008	179.000
1009	179.000
1010	179.000
1011	180.000
1012	180.000
1013	180.000
1014	181.000
1015	181.000
1016	181.000
1017	182.000
1018	182.000
1019	182.000
1020	182.000
1021	183.000
1022	183.000
1023	183.000
1024	183.000
1025	183.000
1026	184.000
1027	185.000
1028	185.000
1029	186.000
1030	186.000
1031	186.000
1032	186.000
1033	186.000
1034	187.000
1035	187.000
1036	188.000
1037	188.000
1038	189.000
1039	189.000
1040	189.000
1041	189.000
1042	189.000
1043	190.000
1044	192.000
1045	192.000
1046	192.000
1047	192.000
1048	193.000
1049	193.000
1050	193.000
1051	194.000
1052	194.000
1053	194.000
1054	196.000
1055	196.000
1056	196.000
1057	196.000
1058	197.000
1059	197.000
1060	198.000
1061	198.000
1062	198.000
1063	198.000
1064	199.000
1065	199.000
1066	199.000
1067	200.000
1068	200.000
1069	200.000
1070	201.000
1071	201.000
1072	201.000
1073	201.000
1074	201.000
1075	202.000
1076	202.000
1077	202.000
1078	202.000
1079	202.031
1080	203.000
1081	203.000
1082	203.000
